a1,a2,a3,a4,a5,a6,intercept,T,A,B,C
-4.1622797565224405e-12,-1.0404333742338435e-09,-3.57871012473863e-07,6.672797965999168e-10,-4.337988444940676e-13,9.60035584305085e-17,38.269572137859456,31,1.305,0.009,0.000160
-4.167829158481515e-12,-1.041820542610266e-09,-3.583481476078107e-07,6.681978607547522e-10,-4.3440853416233933e-13,9.614056345790701e-17,38.30018701547738,31,1.305,0.009,0.000190
-4.1733249389023166e-12,-1.0431943073616195e-09,-3.588206723853079e-07,6.691071979906836e-10,-4.3501254477950795e-13,9.62763192874842e-17,38.33052666131788,31,1.305,0.009,0.000220
-4.178800537989332e-12,-1.044563027441469e-09,-3.592914619802022e-07,6.70013460334303e-10,-4.3561469365074815e-13,9.641169443464943e-17,38.360772075137795,31,1.305,0.009,0.000250
-4.184244680070965e-12,-1.0459238843030196e-09,-3.5975954691654024e-07,6.709139550451958e-10,-4.362126600182005e-13,9.654605793184759e-17,38.390873066748995,31,1.305,0.009,0.000280
-4.189672824008136e-12,-1.0472807421536306e-09,-3.602262563396766e-07,6.718116743308631e-10,-4.3680870379407117e-13,9.667997402611633e-17,38.42088544722087,31,1.305,0.009,0.000310
-4.195063221202781e-12,-1.048628164557159e-09,-3.606897203143156e-07,6.727032839140874e-10,-4.374007969762489e-13,9.681302634672395e-17,38.45071668598421,31,1.305,0.009,0.000340
-4.200446647800477e-12,-1.04997384454026e-09,-3.611525849601716e-07,6.735936969043859e-10,-4.3799205813063093e-13,9.69458833775822e-17,38.48049891130204,31,1.305,0.009,0.000370
-4.205787901651779e-12,-1.0513089827208441e-09,-3.6161182361201933e-07,6.744770486315726e-10,-4.385786005529682e-13,9.707767699021483e-17,38.51007389432745,31,1.305,0.009,0.000400
-4.176315372908581e-12,-1.043941817973305e-09,-3.5907778888617135e-07,6.694117016847592e-10,-4.351231511587127e-13,9.628563878086342e-17,38.394546394008046,31,1.305,0.0105,0.0001
-4.168028916496111e-12,-1.041870475722932e-09,-3.583653229162356e-07,6.681039981767944e-10,-4.3428507304705625e-13,9.610245462104668e-17,38.33299337377351,31,1.305,0.01,0.0001
-4.1590836359683125e-12,-1.0396344507918722e-09,-3.575962136659397e-07,6.653538206314179e-10,-4.31925108944497e-13,9.54904976078158e-17,38.90838836932211,31,1.355,0.0095,0.0001
-4.1513421555273065e-12,-1.0376993346671507e-09,-3.569306045108539e-07,6.641230576520438e-10,-4.3113161255735746e-13,9.531620625593049e-17,38.85286732191371,31,1.355,0.009,0.0001
-4.174422341566696e-12,-1.0434686239516231e-09,-3.5891502896700347e-07,6.6779362535743e-10,-4.33498838335504e-13,9.583631580208563e-17,39.018297620118034,31,1.355,0.0105,0.0001
-4.166782387770837e-12,-1.0415588861583128e-09,-3.582581490304468e-07,6.66578191997052e-10,-4.327147129008182e-13,9.566397796969501e-17,38.96354739179926,31,1.355,0.01,0.0001
-4.167134378752136e-12,-1.0416468736467135e-09,-3.582884146529902e-07,6.656374546729029e-10,-4.316757396522288e-13,9.536783177653074e-17,39.478713388187025,31,1.405,0.0095,0.0001
-4.159771532125899e-12,-1.0398064035681609e-09,-3.576553602885416e-07,6.644554312320305e-10,-4.3090770656158715e-13,9.519806237144605e-17,39.42838460102964,31,1.405,0.009,0.0001
-4.1817370380346125e-12,-1.0452970593468611e-09,-3.595439449728815e-07,6.679827192103789e-10,-4.3320019548996e-13,9.570492600707271e-17,39.57840977589442,31,1.405,0.0105,0.0001
-4.174433041386153e-12,-1.0434712998332366e-09,-3.589159505057316e-07,6.668090808962179e-10,-4.324370040348246e-13,9.553611084772086e-17,39.528621746112655,31,1.405,0.01,0.0001
-4.185990746191904e-12,-1.0463603477280922e-09,-3.5990967807562124e-07,6.679649242874394e-10,-4.328968265929427e-13,9.559366489051693e-17,40.002273458591354,31,1.455,0.0095,0.0001
-4.178739777436959e-12,-1.0445478434633262e-09,-3.592862429426813e-07,6.667879549919991e-10,-4.321254199961183e-13,9.542195888436601e-17,39.95555253600234,31,1.455,0.009,0.0001
-4.20048574226004e-12,-1.0499836211224391e-09,-3.6115595151626755e-07,6.703196786876132e-10,-4.3444111706902067e-13,9.593756583603102e-17,40.09520748222014,31,1.455,0.0105,0.0001
-4.193240431895639e-12,-1.0481725312713992e-09,-3.60533002891445e-07,6.691422701843112e-10,-4.336687248362918e-13,9.576551642956466e-17,40.04879336813835,31,1.455,0.01,0.0001
-4.217613123126478e-12,-1.0542649049395367e-09,-3.6262855699160386e-07,6.726394918866083e-10,-4.357807684565644e-13,9.62098523824736e-17,40.497596566495844,31,1.505,0.0095,0.0001
-4.210190255821188e-12,-1.0524094316958237e-09,-3.61990342118615e-07,6.71420585905137e-10,-4.349747779836663e-13,9.602919852533759e-17,40.452940708185565,31,1.505,0.009,0.0001
-4.232529756055998e-12,-1.0579935736770939e-09,-3.63911082540155e-07,6.75091310999731e-10,-4.3740324158373316e-13,9.657373073659811e-17,40.5869297346125,31,1.505,0.0105,0.0001
-4.225050007150744e-12,-1.0561238819024395e-09,-3.632679770152084e-07,6.738611572397905e-10,-4.365887953096554e-13,9.639099624234055e-17,40.54223498744496,31,1.505,0.01,0.0001
-4.263855747133777e-12,-1.0658240438437244e-09,-3.66604477952898e-07,6.799538271846448e-10,-4.4051659588440036e-13,9.725815605051647e-17,40.98182812906763,31,1.555,0.0095,0.0001
-4.2559980226814896e-12,-1.0638598706013875e-09,-3.6592887427569344e-07,6.786494535605917e-10,-4.396470286846252e-13,9.706201427200176e-17,40.93770686651664,31,1.555,0.009,0.0001
-4.2797675583918905e-12,-1.0698014744697123e-09,-3.6797256845208724e-07,6.825974481118709e-10,-4.422800516439514e-13,9.765609952868717e-17,41.07067908033888,31,1.555,0.0105,0.0001
-4.27178457540761e-12,-1.067805990706857e-09,-3.6728619510386436e-07,6.812708840445773e-10,-4.413950463104637e-13,9.745637301273836e-17,41.02617564167422,31,1.555,0.01,0.0001
-4.290221879082542e-12,-1.0724147150831443e-09,-3.688714306661007e-07,6.816119392651411e-10,-4.403602823254321e-13,9.701415375443243e-17,42.03541145750782,41,1.305,0.0095,0.0001
-4.276190505882397e-12,-1.0689073321576916e-09,-3.6766501927400917e-07,6.793597454855111e-10,-4.3889670044232937e-13,9.669054632411516e-17,41.93876555763132,41,1.305,0.009,0.0001
-4.285355376919143e-12,-1.0711982491427361e-09,-3.6845301082953887e-07,6.808858480474958e-10,-4.39915498080357e-13,9.692046096777133e-17,41.9876742754707,41,1.305,0.009,0.000130
-4.294507088362388e-12,-1.0734858766610443e-09,-3.6923987092875346e-07,6.824099413383133e-10,-4.4093309090469876e-13,9.715013427179026e-17,42.036528415316326,41,1.305,0.009,0.000160
-4.303692402893937e-12,-1.0757819038479056e-09,-3.7002962020572983e-07,6.839401933438648e-10,-4.419551514289107e-13,9.738088994971865e-17,42.08551086185451,41,1.305,0.009,0.000190
-4.312912217133936e-12,-1.078086554829592e-09,-3.708223357522822e-07,6.854762448769331e-10,-4.429810361164712e-13,9.761248713124733e-17,42.13462040855792,41,1.305,0.009,0.000220
-4.3221270499209834e-12,-1.0803899606113922e-09,-3.716146229955544e-07,6.870115673605898e-10,-4.4400653138806713e-13,9.784402254241754e-17,42.18370559162707,41,1.305,0.009,0.000250
-4.3314162425678795e-12,-1.0827119539170022e-09,-3.724133036656811e-07,6.8855988987807e-10,-4.4504102500289e-13,9.807764537779085e-17,42.233080497924874,41,1.305,0.009,0.000280
-4.340686356788446e-12,-1.0850291782426523e-09,-3.7321034398177616e-07,6.90104646396972e-10,-4.460729133202612e-13,9.831063617447475e-17,42.2824028988792,41,1.305,0.009,0.000310
-4.3499967603094626e-12,-1.0873564735703436e-09,-3.7401084835304683e-07,6.91656767174724e-10,-4.471100836721183e-13,9.854488790460491e-17,42.3318654588767,41,1.305,0.009,0.000340
-4.359340430978627e-12,-1.089692084593303e-09,-3.7481421301898464e-07,6.932144326283655e-10,-4.4815096183993195e-13,9.877997947912738e-17,42.381480182625715,41,1.305,0.009,0.000370
-4.368733014774832e-12,-1.0920399222917162e-09,-3.756217832126269e-07,6.947810641175331e-10,-4.491982994448966e-13,9.901662035162804e-17,42.43127368537663,41,1.305,0.009,0.000400
-4.318400682359237e-12,-1.0794584913380753e-09,-3.7129423196139746e-07,6.86140514317111e-10,-4.433061879102648e-13,9.766607463863444e-17,42.22853170056416,41,1.305,0.0105,0.0001
-4.304277754891511e-12,-1.075928222854357e-09,-3.7007994877880657e-07,6.838699985381954e-10,-4.418287496214197e-13,9.733904295442322e-17,42.13193957536301,41,1.305,0.01,0.0001
-4.323851960022242e-12,-1.0808211334937982e-09,-3.71762932421958e-07,6.857817875528292e-10,-4.425804844214314e-13,9.743388203812212e-17,43.057308115940245,41,1.355,0.0095,0.0001
-4.308706708471929e-12,-1.077035317573766e-09,-3.7046075030850106e-07,6.833151457284304e-10,-4.409592409965715e-13,9.707215722448858e-17,42.96091857460977,41,1.355,0.009,0.0001
-4.354576228952512e-12,-1.0885011925495696e-09,-3.7440459163516385e-07,6.907921678270512e-10,-4.458769505466256e-13,9.816996182719334e-17,43.25151720928993,41,1.355,0.0105,0.0001
-4.3391403035527005e-12,-1.0846427177107785e-09,-3.7307741751798686e-07,6.882738558704999e-10,-4.442195341128903e-13,9.779977523215878e-17,43.154174825272165,41,1.355,0.01,0.0001
-4.397001067793082e-12,-1.0991060111113121e-09,-3.7805226192570105e-07,6.969640083103235e-10,-4.496728322888501e-13,9.898362397966839e-17,44.113584930722126,41,1.405,0.0095,0.0001
-4.379641732800626e-12,-1.0947667470317593e-09,-3.765597139456669e-07,6.940986724393449e-10,-4.4777038632011167e-13,9.855580468374698e-17,44.01176657075909,41,1.405,0.009,0.0001
-4.4324710661447636e-12,-1.1079723466972663e-09,-3.811019567568233e-07,7.028256805393429e-10,-4.5356832220128725e-13,9.986028716573553e-17,44.320238817803684,41,1.405,0.0105,0.0001
-4.414626564737617e-12,-1.1035118069411602e-09,-3.795676943891537e-07,6.998758108873613e-10,-4.516074504362466e-13,9.941891763113722e-17,44.216455725564046,41,1.405,0.01,0.0001
-4.519638811257854e-12,-1.1297614229925541e-09,-3.885966017661464e-07,7.167991645348887e-10,-4.62726967049987e-13,1.01908860238357e-16,45.26891813779612,41,1.455,0.0095,0.0001
-4.498818875451218e-12,-1.1245571223214587e-09,-3.86806512910762e-07,7.133255695235828e-10,-4.6040236170071e-13,1.0138294481164875e-16,45.15532800166423,41,1.455,0.009,0.0001
-4.562468268206497e-12,-1.1404673816174973e-09,-3.9227905948390377e-07,7.239530036418408e-10,-4.675187768541295e-13,1.0299373697259308e-16,45.50106509652724,41,1.455,0.0105,0.0001
-4.54086343686162e-12,-1.1350668828276843e-09,-3.904214856661639e-07,7.20343291862659e-10,-4.651004074749211e-13,1.0244612870362447e-16,45.38419063226969,41,1.455,0.01,0.0001
-4.704624729764964e-12,-1.1760018319360069e-09,-4.045016094299462e-07,7.474380617333409e-10,-4.831874369043641e-13,1.0653761261016639e-16,46.598221092600284,41,1.505,0.0095,0.0001
-4.678758883809029e-12,-1.169536219372995e-09,-4.0227767551218426e-07,7.430872258959454e-10,-4.802583459194649e-13,1.0587193289479365e-16,46.4651681037952,41,1.505,0.009,0.0001
-4.75818418858094e-12,-1.1893899387883875e-09,-4.091066278355778e-07,7.564562325430882e-10,-4.89263455095568e-13,1.0791934218083882e-16,46.87213682627154,41,1.505,0.0105,0.0001
-4.73112357663259e-12,-1.182625673946619e-09,-4.0677996847806014e-07,7.518992437681131e-10,-4.861929016941659e-13,1.0722103413475685e-16,46.73391683216335,41,1.505,0.01,0.0001
-4.969360135066333e-12,-1.2421769947412524e-09,-4.272634419267965e-07,7.918242192448798e-10,-5.130467237084237e-13,1.1332491072425787e-16,48.193957735061254,41,1.555,0.0095,0.0001
-4.9363017311359536e-12,-1.2339134787905841e-09,-4.244210951309131e-07,7.862297900507527e-10,-5.092638260247713e-13,1.1246233119527162e-16,48.0314113800726,41,1.555,0.009,0.0001
-5.0379261744263215e-12,-1.2593162541200088e-09,-4.331587193365611e-07,8.034349102183422e-10,-5.209016217419817e-13,1.151166948491824e-16,48.52978548570467,41,1.555,0.0105,0.0001
-5.003211694155531e-12,-1.2506387734460183e-09,-4.301739838451577e-07,7.975551370884465e-10,-5.169231372154137e-13,1.142090415264507e-16,48.360020139311764,41,1.555,0.01,0.0001
-4.5586080019454805e-12,-1.139502445117711e-09,-3.9194715965811906e-07,7.207024372616341e-10,-4.641606442274763e-13,1.0204156563101466e-16,46.43713856991682,51,1.305,0.0095,0.0001
-4.528849341715718e-12,-1.1320637566227315e-09,-3.893885231461376e-07,7.157948353240136e-10,-4.60903919184198e-13,1.013094218774907e-16,46.26080215648817,51,1.305,0.009,0.0001
-4.547351635670947e-12,-1.136688722857447e-09,-3.9097934213872247e-07,7.189089424407538e-10,-4.630003936306452e-13,1.0178574689993718e-16,46.353840286807106,51,1.305,0.009,0.000130
-4.566039716407767e-12,-1.141360129689556e-09,-3.925861349955476e-07,7.22054622493524e-10,-4.651182770132031e-13,1.022669645834236e-16,46.447722443635186,51,1.305,0.009,0.000160
-4.584996234520013e-12,-1.146098637053466e-09,-3.942160079761058e-07,7.252468832471242e-10,-4.672682285222733e-13,1.027555893712196e-16,46.54275844242147,51,1.305,0.009,0.000190
-4.604221566455303e-12,-1.1509043390495864e-09,-3.958689934482569e-07,7.284851224124835e-10,-4.69449471536371e-13,1.0325137872169113e-16,46.638971854195525,51,1.305,0.009,0.000220
-4.62361987551537e-12,-1.1557532796493718e-09,-3.9753685141612813e-07,7.317527370460844e-10,-4.716507172689748e-13,1.0375177059879496e-16,46.73603201906805,51,1.305,0.009,0.000250
-4.643363001784337e-12,-1.1606884132319582e-09,-3.992343566111226e-07,7.350802066597384e-10,-4.738931185820886e-13,1.0426165048955637e-16,46.8345113099757,51,1.305,0.009,0.000280
-4.663341517856368e-12,-1.165682386538642e-09,-4.00952100515222e-07,7.384481167300043e-10,-4.761632331548985e-13,1.0477792562948071e-16,46.93405310087485,51,1.305,0.009,0.000310
-4.68355762976733e-12,-1.1707357510072114e-09,-4.02690272803917e-07,7.418558912251074e-10,-4.784600541281947e-13,1.0530023685900783e-16,47.03473733911824,51,1.305,0.009,0.000340
-4.704070357774241e-12,-1.1758632597621216e-09,-4.044539480092585e-07,7.453155692972026e-10,-4.807929339971602e-13,1.0583095497874751e-16,47.136629124548925,51,1.305,0.009,0.000370
-4.724884168265902e-12,-1.1810660292562642e-09,-4.0624351015217555e-07,7.48826140441972e-10,-4.831600919146431e-13,1.063694491584695e-16,47.239926937619835,51,1.305,0.009,0.000400
-4.6200672104403095e-12,-1.1548652303715582e-09,-3.972313953365133e-07,7.308531618882145e-10,-4.709042799928947e-13,1.0355889408585995e-16,46.79788792725537,51,1.305,0.0105,0.0001
-4.588991588250079e-12,-1.1470973446179126e-09,-3.945595270318116e-07,7.257176251951445e-10,-4.674908879190154e-13,1.0279058288918111e-16,46.61607127607994,51,1.305,0.01,0.0001
-4.771289834132725e-12,-1.1926659245107476e-09,-4.1023345090198957e-07,7.552135216556963e-10,-4.869445222667068e-13,1.0716095668460593e-16,48.491368585132946,51,1.355,0.0095,0.0001
-4.732630506783856e-12,-1.1830023614246632e-09,-4.06909539075277e-07,7.487580400424691e-10,-4.826209719686388e-13,1.061821179076491e-16,48.28077940745938,51,1.355,0.009,0.0001
-4.851706334277963e-12,-1.2127674103584033e-09,-4.17147625910307e-07,7.686564006335209e-10,-4.959548948895993e-13,1.0920205435720291e-16,48.92608352029304,51,1.355,0.0105,0.0001
-4.8109612175904156e-12,-1.2025824684039867e-09,-4.1364437885734096e-07,7.61842343003666e-10,-4.913862226225408e-13,1.0816688558381082e-16,48.70642973893392,51,1.355,0.01,0.0001
-5.129669422047201e-12,-1.2822490602456182e-09,-4.410467693968611e-07,8.148028373139563e-10,-5.268532417013265e-13,1.1620927549774175e-16,51.042298362160125,51,1.405,0.0095,0.0001
-5.07790453949139e-12,-1.2693095385588634e-09,-4.365960478579993e-07,8.060871499351169e-10,-5.209810307542383e-13,1.1487387652239695e-16,50.77712037600912,51,1.405,0.009,0.0001
-5.2376460727337765e-12,-1.309239679044589e-09,-4.5033055369164087e-07,8.3299762055902e-10,-5.39119364438472e-13,1.1900000224246705e-16,51.59237313876204,51,1.405,0.0105,0.0001
-5.182915098917377e-12,-1.2955587319039344e-09,-4.456248089630714e-07,8.237728942604204e-10,-5.328993699813749e-13,1.175846704368883e-16,51.3140356156339,51,1.405,0.01,0.0001
-5.676122817169115e-12,-1.4188444743788002e-09,-4.880305891589268e-07,9.066114638086683e-10,-5.887049586316487e-13,1.3028385378269485e-16,54.31424280930445,51,1.455,0.0095,0.0001
-5.607192000207094e-12,-1.401614032561495e-09,-4.821039483208532e-07,8.949472611279466e-10,-5.808179876337023e-13,1.2848547538685174e-16,53.97485290232935,51,1.455,0.009,0.0001
-5.818963338002564e-12,-1.4545499163119492e-09,-5.003119532898979e-07,9.307928125769747e-10,-6.050607680823017e-13,1.3401416920868734e-16,55.01542721251752,51,1.455,0.0105,0.0001
-5.746715417012108e-12,-1.4364903073688278e-09,-4.94100109340247e-07,9.18560772220827e-10,-5.967866730721585e-13,1.3212697935387932e-16,54.661104570713206,51,1.455,0.01,0.0001
-6.434093452124916e-12,-1.6083122557135374e-09,-5.532005661704383e-07,1.0345301533572364e-09,-6.750937845593988e-13,1.499698541523638e-16,58.445272373837014,51,1.505,0.0095,0.0001
-6.348829501984552e-12,-1.5869990667214061e-09,-5.458696098892175e-07,1.0200717405529718e-09,-6.653036517156972e-13,1.477353115426936e-16,58.0335457433157,51,1.505,0.009,0.0001
-6.606759925120414e-12,-1.6514732066830824e-09,-5.680463522568221e-07,1.0638103487963482e-09,-6.949204565969428e-13,1.544952504690012e-16,59.27883761850343,51,1.505,0.0105,0.0001
-6.520160820067357e-12,-1.6298262727850177e-09,-5.606005999531845e-07,1.0491258094948669e-09,-6.849774754113755e-13,1.5222588546193531e-16,58.86074109449929,51,1.505,0.01,0.0001
-7.327456004838928e-12,-1.8316235727325023e-09,-6.300114798038967e-07,1.1853354721157415e-09,-7.769036204456881e-13,1.7315734085290726e-16,63.13122264979293,51,1.555,0.0095,0.0001
-7.242977445641889e-12,-1.8105067056661535e-09,-6.227480510453402e-07,1.1710348290101854e-09,-7.672347462753314e-13,1.7095331059666396e-16,62.72113031528339,51,1.555,0.009,0.0001
-7.48920781725629e-12,-1.8720562168951908e-09,-6.439188283751077e-07,1.2126911595812265e-09,-7.953854094260065e-13,1.7736774525101433e-16,63.92049033769961,51,1.555,0.0105,0.0001
-7.40964924789521e-12,-1.8521691857824132e-09,-6.370784181153697e-07,1.1992409884146105e-09,-7.86300918730451e-13,1.7529864452180727e-16,63.53150111758265,51,1.555,0.01,0.0001
-5.238987212462618e-12,-1.3095749234487503e-09,-4.504458685825466e-07,8.305305730166263e-10,-5.362633489508257e-13,1.1815924996855173e-16,52.702053095922494,61,1.305,0.0095,0.0001
-5.1741988166813665e-12,-1.2933799508158157e-09,-4.4487539108210524e-07,8.196828945875402e-10,-5.28984441016907e-13,1.1650906446426894e-16,52.356232486094825,61,1.305,0.009,0.0001
-5.2125881368963446e-12,-1.3029760208630296e-09,-4.481760876715021e-07,8.261833611498298e-10,-5.333807571652188e-13,1.1751149373113098e-16,52.54209242008383,61,1.305,0.009,0.000130
-5.2514547969505956e-12,-1.3126914102017903e-09,-4.5151782572549876e-07,8.32765518839939e-10,-5.378327046458662e-13,1.1852666522984546e-16,52.73008232364887,61,1.305,0.009,0.000160
-5.290772544019812e-12,-1.322519556487157e-09,-4.548983480373457e-07,8.394253317544615e-10,-5.423378699057003e-13,1.1955410377423104e-16,52.920049812643306,61,1.305,0.009,0.000190
-5.3304598897433076e-12,-1.332440090305535e-09,-4.583106482766621e-07,8.461474713266316e-10,-5.468850461035426e-13,1.2059109535642516e-16,53.11184119093889,61,1.305,0.009,0.000220
-5.3705568757642025e-12,-1.342463020752308e-09,-4.617581692045997e-07,8.529396091470102e-10,-5.514798431083581e-13,1.2163898648510118e-16,53.305473752499054,61,1.305,0.009,0.000250
-5.411032726137934e-12,-1.3525806548509228e-09,-4.65238264718543e-07,8.597969490334648e-10,-5.561193459986003e-13,1.226971940294312e-16,53.500789972107796,61,1.305,0.009,0.000280
-5.451834385407091e-12,-1.3627797304795809e-09,-4.68746373135434e-07,8.667095977513703e-10,-5.60796255758814e-13,1.2376391875606846e-16,53.697612498226945,61,1.305,0.009,0.000310
-5.492964191121286e-12,-1.3730608319482113e-09,-4.722826954358215e-07,8.736785280612977e-10,-5.655116754146573e-13,1.2483951539382536e-16,53.895974532463256,61,1.305,0.009,0.000340
-5.534363664521099e-12,-1.3834093414876778e-09,-4.7584220364376294e-07,8.806928047810918e-10,-5.702575258538223e-13,1.2592199806945928e-16,54.095603404589355,61,1.305,0.009,0.000370
-5.575981642438694e-12,-1.3938124699846101e-09,-4.794204987721246e-07,8.877442894443965e-10,-5.750286851724398e-13,1.270102854729249e-16,54.29626210986613,61,1.305,0.009,0.000400
-5.37276443441617e-12,-1.3430148384373242e-09,-4.619479746990299e-07,8.529444231686663e-10,-5.51310661653307e-13,1.2157183752928586e-16,53.412587294897264,61,1.305,0.0105,0.0001
-5.30518891905067e-12,-1.3261231773930223e-09,-4.5613786191066823e-07,8.416198495678328e-10,-5.437067655625902e-13,1.198471262466356e-16,53.05427199427868,61,1.305,0.01,0.0001
-5.851738444329153e-12,-1.4627426218950606e-09,-5.031299481129254e-07,9.326845882975148e-10,-6.047541622864887e-13,1.3369351905891987e-16,56.85278324334354,61,1.355,0.0095,0.0001
-5.77364291637018e-12,-1.4432213030141323e-09,-4.964153293769657e-07,9.195585862743583e-10,-5.959235733682045e-13,1.3168788220397715e-16,56.449841135216026,61,1.355,0.009,0.0001
-6.008255260498222e-12,-1.5018666890341285e-09,-5.165871943135569e-07,9.589867641217978e-10,-6.224464956003272e-13,1.377113737022443e-16,57.660857297922725,61,1.355,0.0105,0.0001
-5.9300401751603645e-12,-1.482315484727545e-09,-5.09862296081431e-07,9.458443922150057e-10,-6.136070164529512e-13,1.3570412593486906e-16,57.25686808278842,61,1.355,0.01,0.0001
-6.578743764786945e-12,-1.6444700927420628e-09,-5.656375434425194e-07,1.0539710379094058e-09,-6.860091925224011e-13,1.5209913493523728e-16,61.412081431944735,61,1.405,0.0095,0.0001
-6.505948479163667e-12,-1.6262736604343093e-09,-5.593786371148278e-07,1.0417790077002495e-09,-6.778316361469053e-13,1.5024659773212375e-16,61.03167895292877,61,1.405,0.009,0.0001
-6.716675632054052e-12,-1.6789485327703343e-09,-5.774968641970274e-07,1.077031096399294e-09,-7.014541959101193e-13,1.5559396199285267e-16,62.139924563874345,61,1.405,0.0105,0.0001
-6.649055506599041e-12,-1.662045720623563e-09,-5.716829157986162e-07,1.065733140810383e-09,-6.938908809337162e-13,1.5388325629161168e-16,61.7818491797923,61,1.405,0.01,0.0001
-7.193000165868608e-12,-1.7980140355889457e-09,-6.18451038594429e-07,1.1552228286299325e-09,-7.53165385411165e-13,1.671838556279938e-16,65.42227334465971,61,1.455,0.0095,0.0001
-7.148726864253944e-12,-1.7869471630182204e-09,-6.146444395499378e-07,1.14795483218555e-09,-7.48369516710198e-13,1.6611203649468107e-16,65.1668391466398,61,1.455,0.009,0.0001
-7.2702603112172714e-12,-1.8173265367403631e-09,-6.250938321277874e-07,1.1678181343700013e-09,-7.614287995198699e-13,1.6902169415150853e-16,65.8831812809776,61,1.455,0.0105,0.0001
-7.233518360126596e-12,-1.8081422545820593e-09,-6.21934775202177e-07,1.161845573151618e-09,-7.575197681401128e-13,1.6815405578138195e-16,65.66100667403856,61,1.455,0.01,0.0001
-7.5234230288696e-12,-1.880608911510887e-09,-6.468606550886482e-07,1.2071256130568751e-09,-7.862280083070733e-13,1.7435932483499008e-16,68.13472597221335,61,1.505,0.0095,0.0001
-7.514586795691027e-12,-1.878400142825143e-09,-6.461009192030213e-07,1.2059474970667096e-09,-7.855988804666285e-13,1.742464965399455e-16,68.03775425863353,61,1.505,0.009,0.0001
-7.531615738734751e-12,-1.8826568209235146e-09,-6.475650616612697e-07,1.2078600580117838e-09,-7.863808349585742e-13,1.7433138351400335e-16,68.28570497191265,61,1.505,0.0105,0.0001
-7.529043759423104e-12,-1.8820139100862225e-09,-6.473439235050842e-07,1.2077536301038382e-09,-7.864821612176105e-13,1.7438612160296533e-16,68.2171377220559,61,1.505,0.01,0.0001
-7.54066313058415e-12,-1.8849183777488982e-09,-6.483429595250939e-07,1.2049040604103942e-09,-7.820834241106006e-13,1.7293857636399362e-16,69.39806914171405,61,1.555,0.0095,0.0001
-7.560861658191255e-12,-1.8899673462259155e-09,-6.5007961931669e-07,1.2086891656321101e-09,-7.848357104650705e-13,1.7360126496599859e-16,69.43463150546717,61,1.555,0.009,0.0001
-7.49466097237184e-12,-1.873419349021033e-09,-6.443877156995521e-07,1.1963799966673666e-09,-7.759312762671628e-13,1.7146507991496287e-16,69.29869070250139,61,1.555,0.0105,0.0001
-7.518501854026597e-12,-1.8793787864592347e-09,-6.464375434611691e-07,1.2007835006479613e-09,-7.791024750906756e-13,1.7222338497030456e-16,69.35244803795975,61,1.555,0.01,0.0001
-5.997701099296364e-12,-1.499228501077693e-09,-5.15679759560409e-07,9.526168740236537e-10,-6.160572121533835e-13,1.3591187418344212e-16,59.48495047379514,71,1.305,0.0095,0.0001
-5.937919587273471e-12,-1.4842850848630786e-09,-5.105397714577174e-07,9.427608355258272e-10,-6.09525125955888e-13,1.3444595569998506e-16,59.1391256451451,71,1.305,0.009,0.0001
-5.970006172431743e-12,-1.4923056780979137e-09,-5.132985618089539e-07,9.481286873311376e-10,-6.131203981638436e-13,1.3525925292202273e-16,59.30465684852568,71,1.305,0.009,0.000130
-6.00094599899926e-12,-1.5000396193278222e-09,-5.159587543742664e-07,9.532992042470879e-10,-6.165804620921278e-13,1.360413854060475e-16,59.4651158436256,71,1.305,0.009,0.000160
-6.0307085377942435e-12,-1.5074792772586918e-09,-5.185177242673996e-07,9.582677543376133e-10,-6.199025621113742e-13,1.3679181019199777e-16,59.62033575529381,71,1.305,0.009,0.000190
-6.059247517347718e-12,-1.5146130855437565e-09,-5.209714930903132e-07,9.630251372564812e-10,-6.230797384962738e-13,1.3750880728218994e-16,59.77022072299448,71,1.305,0.009,0.000220
-6.086531564877679e-12,-1.5214332020162426e-09,-5.233173634240244e-07,9.675668009108427e-10,-6.261093511433035e-13,1.3819185572570593e-16,59.91462047128397,71,1.305,0.009,0.000250
-6.112593740317727e-12,-1.5279478905742776e-09,-5.255581777466121e-07,9.718984894422272e-10,-6.289953362041444e-13,1.3884186070289732e-16,60.053573248467664,71,1.305,0.009,0.000280
-6.13742565289009e-12,-1.5341550537986595e-09,-5.27693214622562e-07,9.760189020890992e-10,-6.317369136986656e-13,1.3945866642512016e-16,60.18710983845476,71,1.305,0.009,0.000310
-6.160987838434874e-12,-1.5400448269456908e-09,-5.297190809422724e-07,9.799205889605797e-10,-6.343285249787005e-13,1.4004089281018488e-16,60.315057315151094,71,1.305,0.009,0.000340
-6.183316879716074e-12,-1.5456263545046826e-09,-5.316389220742289e-07,9.836105039126179e-10,-6.367753895594511e-13,1.4058984329117287e-16,60.43755411617638,71,1.305,0.009,0.000370
-6.204414640125951e-12,-1.5509001022620535e-09,-5.334528982314722e-07,9.87089332084954e-10,-6.390781573851077e-13,1.4110569733315752e-16,60.55454311282665,71,1.305,0.009,0.000400
-6.108812628009367e-12,-1.5270027371015364e-09,-5.252330800179937e-07,9.70871201993456e-10,-6.28121212592861e-13,1.3861303332434066e-16,60.13964474061579,71,1.305,0.0105,0.0001
